32,12,,1006,Transaction,2015-06-14T00:00:00.000Z,,,,,,TRUE
32,28,,1006,Transaction,2015-06-14T00:00:00.000Z,,,,,,TRUE
32,29,,1006,Transaction,2015-06-14T00:00:00.000Z,,,,,,TRUE
32,54,,1006,Transaction,2015-06-14T00:00:00.000Z,,,,,,TRUE
32,57,,1006,Transaction,2015-06-14T00:00:00.000Z,,,,,,TRUE
32,57,,1006,Transaction,2015-06-14T00:00:00.000Z,,,,,,TRUE
32,123,,1006,Transaction,2015-06-14T00:00:00.000Z,,,,,,TRUE
32,165,,1006,Transaction,2015-06-14T00:00:00.000Z,,,,,,TRUE
33,50,,1008,Transaction,2015-07-21T00:00:00.000Z,,,,,,TRUE
33,108,,1008,Transaction,2015-07-21T00:00:00.000Z,,,,,,TRUE
33,124,,1008,Transaction,2015-07-21T00:00:00.000Z,,,,,,TRUE
33,139,,1008,Transaction,2015-07-21T00:00:00.000Z,,,,,,TRUE
33,157,,1008,Transaction,2015-07-21T00:00:00.000Z,,,,,,TRUE
33,164,,1008,Transaction,2015-07-21T00:00:00.000Z,,,,,,TRUE
33,166,,1008,Transaction,2015-07-21T00:00:00.000Z,,,,,,TRUE
33,166,,1008,Transaction,2015-07-21T00:00:00.000Z,,,,,,TRUE
34,45,,1008,Transaction,2015-10-03T00:00:00.000Z,,,,,,TRUE
34,69,,1008,Transaction,2015-10-03T00:00:00.000Z,,,,,,TRUE
34,84,,1008,Transaction,2015-10-03T00:00:00.000Z,,,,,,TRUE
34,85,,1008,Transaction,2015-10-03T00:00:00.000Z,,,,,,TRUE
35,22,,1009,Transaction,2014-01-24T00:00:00.000Z,,,,,,TRUE
35,34,,1009,Transaction,2014-01-24T00:00:00.000Z,,,,,,TRUE
36,157,,1009,Transaction,2015-05-14T00:00:00.000Z,,,,,,TRUE
36,166,,1009,Transaction,2015-05-14T00:00:00.000Z,,,,,,TRUE
37,78,,1009,Transaction,2015-09-23T00:00:00.000Z,,,,,,TRUE
37,106,,1009,Transaction,2015-09-23T00:00:00.000Z,,,,,,TRUE
38,71,,1009,Transaction,2015-10-05T00:00:00.000Z,,,,,,TRUE
38,96,,1009,Transaction,2015-10-05T00:00:00.000Z,,,,,,TRUE
38,166,,1009,Transaction,2015-10-05T00:00:00.000Z,,,,,,TRUE
39,2,,1010,Transaction,2014-03-05T00:00:00.000Z,,,,,,TRUE
39,35,,1010,Transaction,2014-03-05T00:00:00.000Z,,,,,,TRUE
39,110,,1010,Transaction,2014-03-05T00:00:00.000Z,,,,,,TRUE
40,79,,1010,Transaction,2014-04-10T00:00:00.000Z,,,,,,TRUE
40,136,,1010,Transaction,2014-04-10T00:00:00.000Z,,,,,,TRUE
41,13,,1010,Transaction,2014-08-23T00:00:00.000Z,,,,,,TRUE
41,144,,1010,Transaction,2014-08-23T00:00:00.000Z,,,,,,TRUE
42,13,,1010,Transaction,2014-08-27T00:00:00.000Z,,,,,,TRUE
42,57,,1010,Transaction,2014-08-27T00:00:00.000Z,,,,,,TRUE
43,19,,1010,Transaction,2015-07-31T00:00:00.000Z,,,,,,TRUE
43,110,,1010,Transaction,2015-07-31T00:00:00.000Z,,,,,,TRUE
43,123,,1010,Transaction,2015-07-31T00:00:00.000Z,,,,,,TRUE
44,13,,1011,Transaction,2014-02-15T00:00:00.000Z,,,,,,TRUE
44,20,,1011,Transaction,2014-02-15T00:00:00.000Z,,,,,,TRUE
44,31,,1011,Transaction,2014-02-15T00:00:00.000Z,,,,,,TRUE
44,123,,1011,Transaction,2014-02-15T00:00:00.000Z,,,,,,TRUE
45,42,,1011,Transaction,2014-06-02T00:00:00.000Z,,,,,,TRUE
45,106,,1011,Transaction,2014-06-02T00:00:00.000Z,,,,,,TRUE
46,19,,1011,Transaction,2015-12-09T00:00:00.000Z,,,,,,TRUE
46,57,,1011,Transaction,2015-12-09T00:00:00.000Z,,,,,,TRUE
46,66,,1011,Transaction,2015-12-09T00:00:00.000Z,,,,,,TRUE
46,71,,1011,Transaction,2015-12-09T00:00:00.000Z,,,,,,TRUE
46,103,,1011,Transaction,2015-12-09T00:00:00.000Z,,,,,,TRUE
46,165,,1011,Transaction,2015-12-09T00:00:00.000Z,,,,,,TRUE
46,166,,1011,Transaction,2015-12-09T00:00:00.000Z,,,,,,TRUE
47,15,,1012,Transaction,2014-06-22T00:00:00.000Z,,,,,,TRUE
47,64,,1012,Transaction,2014-06-22T00:00:00.000Z,,,,,,TRUE
48,116,,1012,Transaction,2015-03-27T00:00:00.000Z,,,,,,TRUE
48,165,,1012,Transaction,2015-03-27T00:00:00.000Z,,,,,,TRUE
49,57,,1012,Transaction,2015-10-03T00:00:00.000Z,,,,,,TRUE
49,166,,1012,Transaction,2015-10-03T00:00:00.000Z,,,,,,TRUE
50,100,,1012,Transaction,2015-11-19T00:00:00.000Z,,,,,,TRUE
50,123,,1012,Transaction,2015-11-19T00:00:00.000Z,,,,,,TRUE
50,124,,1012,Transaction,2015-11-19T00:00:00.000Z,,,,,,TRUE
50,134,,1012,Transaction,2015-11-19T00:00:00.000Z,,,,,,TRUE
50,157,,1012,Transaction,2015-11-19T00:00:00.000Z,,,,,,TRUE
51,13,,1013,Transaction,2014-01-17T00:00:00.000Z,,,,,,TRUE
51,70,,1013,Transaction,2014-01-17T00:00:00.000Z,,,,,,TRUE
51,95,,1013,Transaction,2014-01-17T00:00:00.000Z,,,,,,TRUE
52,20,,1013,Transaction,2014-02-20T00:00:00.000Z,,,,,,TRUE
52,165,,1013,Transaction,2014-02-20T00:00:00.000Z,,,,,,TRUE
53,64,,1013,Transaction,2014-03-26T00:00:00.000Z,,,,,,TRUE
53,157,,1013,Transaction,2014-03-26T00:00:00.000Z,,,,,,TRUE
54,94,,1013,Transaction,2014-03-28T00:00:00.000Z,,,,,,TRUE
54,161,,1013,Transaction,2014-03-28T00:00:00.000Z,,,,,,TRUE
55,94,,1013,Transaction,2014-07-15T00:00:00.000Z,,,,,,TRUE
55,103,,1013,Transaction,2014-07-15T00:00:00.000Z,,,,,,TRUE
56,90,,1013,Transaction,2014-11-12T00:00:00.000Z,,,,,,TRUE
56,124,,1013,Transaction,2014-11-12T00:00:00.000Z,,,,,,TRUE
57,62,,1013,Transaction,2015-07-02T00:00:00.000Z,,,,,,TRUE
57,165,,1013,Transaction,2015-07-02T00:00:00.000Z,,,,,,TRUE
58,50,,1013,Transaction,2015-10-02T00:00:00.000Z,,,,,,TRUE
58,91,,1013,Transaction,2015-10-02T00:00:00.000Z,,,,,,TRUE
58,122,,1013,Transaction,2015-10-02T00:00:00.000Z,,,,,,TRUE
58,163,,1013,Transaction,2015-10-02T00:00:00.000Z,,,,,,TRUE
59,17,,1014,Transaction,2014-09-04T00:00:00.000Z,,,,,,TRUE
59,69,,1014,Transaction,2014-09-04T00:00:00.000Z,,,,,,TRUE
60,123,,1014,Transaction,2014-10-06T00:00:00.000Z,,,,,,TRUE
60,165,,1014,Transaction,2014-10-06T00:00:00.000Z,,,,,,TRUE
61,21,,1014,Transaction,2015-01-04T00:00:00.000Z,,,,,,TRUE
61,38,,1014,Transaction,2015-01-04T00:00:00.000Z,,,,,,TRUE
62,12,,1014,Transaction,2015-10-03T00:00:00.000Z,,,,,,TRUE
62,131,,1014,Transaction,2015-10-03T00:00:00.000Z,,,,,,TRUE
62,165,,1014,Transaction,2015-10-03T00:00:00.000Z,,,,,,TRUE
62,166,,1014,Transaction,2015-10-03T00:00:00.000Z,,,,,,TRUE
63,29,,1015,Transaction,2014-06-28T00:00:00.000Z,,,,,,TRUE
63,65,,1015,Transaction,2014-06-28T00:00:00.000Z,,,,,,TRUE
63,123,,1015,Transaction,2014-06-28T00:00:00.000Z,,,,,,TRUE
64,9,,1015,Transaction,2015-03-22T00:00:00.000Z,,,,,,TRUE
64,129,,1015,Transaction,2015-03-22T00:00:00.000Z,,,,,,TRUE
65,31,,1015,Transaction,2015-05-04T00:00:00.000Z,,,,,,TRUE
65,165,,1015,Transaction,2015-05-04T00:00:00.000Z,,,,,,TRUE
66,110,,1016,Transaction,2015-04-23T00:00:00.000Z,,,,,,TRUE
66,140,,1016,Transaction,2015-04-23T00:00:00.000Z,,,,,,TRUE
67,28,,1016,Transaction,2015-07-19T00:00:00.000Z,,,,,,TRUE
67,120,,1016,Transaction,2015-07-19T00:00:00.000Z,,,,,,TRUE
68,57,,1016,Transaction,2015-09-30T00:00:00.000Z,,,,,,TRUE
68,90,,1016,Transaction,2015-09-30T00:00:00.000Z,,,,,,TRUE
68,99,,1016,Transaction,2015-09-30T00:00:00.000Z,,,,,,TRUE
68,110,,1016,Transaction,2015-09-30T00:00:00.000Z,,,,,,TRUE
68,123,,1016,Transaction,2015-09-30T00:00:00.000Z,,,,,,TRUE
69,2,,1016,Transaction,2015-10-05T00:00:00.000Z,,,,,,TRUE
69,12,,1016,Transaction,2015-10-05T00:00:00.000Z,,,,,,TRUE
70,103,,1017,Transaction,2014-02-21T00:00:00.000Z,,,,,,TRUE
70,124,,1017,Transaction,2014-02-21T00:00:00.000Z,,,,,,TRUE
71,9,,1017,Transaction,2014-06-19T00:00:00.000Z,,,,,,TRUE
71,166,,1017,Transaction,2014-06-19T00:00:00.000Z,,,,,,TRUE
72,15,,1017,Transaction,2014-10-14T00:00:00.000Z,,,,,,TRUE
72,107,,1017,Transaction,2014-10-14T00:00:00.000Z,,,,,,TRUE
73,103,,1017,Transaction,2015-05-16T00:00:00.000Z,,,,,,TRUE
73,123,,1017,Transaction,2015-05-16T00:00:00.000Z,,,,,,TRUE
74,45,,1017,Transaction,2015-09-30T00:00:00.000Z,,,,,,TRUE
74,134,,1017,Transaction,2015-09-30T00:00:00.000Z,,,,,,TRUE
74,139,,1017,Transaction,2015-09-30T00:00:00.000Z,,,,,,TRUE
75,11,,1018,Transaction,2014-04-15T00:00:00.000Z,,,,,,TRUE
75,50,,1018,Transaction,2014-04-15T00:00:00.000Z,,,,,,TRUE
76,10,,1018,Transaction,2014-05-27T00:00:00.000Z,,,,,,TRUE
76,18,,1018,Transaction,2014-05-27T00:00:00.000Z,,,,,,TRUE
77,41,,1018,Transaction,2014-10-01T00:00:00.000Z,,,,,,TRUE
77,86,,1018,Transaction,2014-10-01T00:00:00.000Z,,,,,,TRUE
78,17,,1018,Transaction,2015-05-23T00:00:00.000Z,,,,,,TRUE
78,124,,1018,Transaction,2015-05-23T00:00:00.000Z,,,,,,TRUE
79,69,,1019,Transaction,2014-12-10T00:00:00.000Z,,,,,,TRUE
79,120,,1019,Transaction,2014-12-10T00:00:00.000Z,,,,,,TRUE
80,16,,1020,Transaction,2014-07-19T00:00:00.000Z,,,,,,TRUE
80,62,,1020,Transaction,2014-07-19T00:00:00.000Z,,,,,,TRUE
80,96,,1020,Transaction,2014-07-19T00:00:00.000Z,,,,,,TRUE
80,166,,1020,Transaction,2014-07-19T00:00:00.000Z,,,,,,TRUE
81,21,,1020,Transaction,2014-08-12T00:00:00.000Z,,,,,,TRUE
81,134,,1020,Transaction,2014-08-12T00:00:00.000Z,,,,,,TRUE
82,21,,1020,Transaction,2015-10-13T00:00:00.000Z,,,,,,TRUE
82,60,,1020,Transaction,2015-10-13T00:00:00.000Z,,,,,,TRUE
82,123,,1020,Transaction,2015-10-13T00:00:00.000Z,,,,,,TRUE
82,149,,1020,Transaction,2015-10-13T00:00:00.000Z,,,,,,TRUE
83,16,,1021,Transaction,2014-05-30T00:00:00.000Z,,,,,,TRUE
83,136,,1021,Transaction,2014-05-30T00:00:00.000Z,,,,,,TRUE
84,41,,1021,Transaction,2015-10-22T00:00:00.000Z,,,,,,TRUE
84,83,,1021,Transaction,2015-10-22T00:00:00.000Z,,,,,,TRUE
84,157,,1021,Transaction,2015-10-22T00:00:00.000Z,,,,,,TRUE
84,166,,1021,Transaction,2015-10-22T00:00:00.000Z,,,,,,TRUE
85,7,,1021,Transaction,2015-11-07T00:00:00.000Z,,,,,,TRUE
85,123,,1021,Transaction,2015-11-07T00:00:00.000Z,,,,,,TRUE
86,9,,1022,Transaction,2014-02-22T00:00:00.000Z,,,,,,TRUE
86,95,,1022,Transaction,2014-02-22T00:00:00.000Z,,,,,,TRUE
87,161,,1022,Transaction,2014-03-25T00:00:00.000Z,,,,,,TRUE
87,165,,1022,Transaction,2014-03-25T00:00:00.000Z,,,,,,TRUE
88,65,,1022,Transaction,2014-06-07T00:00:00.000Z,,,,,,TRUE
88,131,,1022,Transaction,2014-06-07T00:00:00.000Z,,,,,,TRUE
89,28,,1023,Transaction,2014-05-17T00:00:00.000Z,,,,,,TRUE
89,62,,1023,Transaction,2014-05-17T00:00:00.000Z,,,,,,TRUE
90,41,,1023,Transaction,2014-05-22T00:00:00.000Z,,,,,,TRUE
90,88,,1023,Transaction,2014-05-22T00:00:00.000Z,,,,,,TRUE
91,50,,1023,Transaction,2014-06-13T00:00:00.000Z,,,,,,TRUE
91,139,,1023,Transaction,2014-06-13T00:00:00.000Z,,,,,,TRUE
92,131,,1023,Transaction,2014-12-30T00:00:00.000Z,,,,,,TRUE
92,144,,1023,Transaction,2014-12-30T00:00:00.000Z,,,,,,TRUE
92,161,,1023,Transaction,2014-12-30T00:00:00.000Z,,,,,,TRUE
93,104,,1023,Transaction,2015-01-06T00:00:00.000Z,,,,,,TRUE
93,123,,1023,Transaction,2015-01-06T00:00:00.000Z,,,,,,TRUE
93,124,,1023,Transaction,2015-01-06T00:00:00.000Z,,,,,,TRUE
93,161,,1023,Transaction,2015-01-06T00:00:00.000Z,,,,,,TRUE
94,10,,1023,Transaction,2015-06-28T00:00:00.000Z,,,,,,TRUE
94,12,,1023,Transaction,2015-06-28T00:00:00.000Z,,,,,,TRUE
94,163,,1023,Transaction,2015-06-28T00:00:00.000Z,,,,,,TRUE
94,166,,1023,Transaction,2015-06-28T00:00:00.000Z,,,,,,TRUE
95,53,,1024,Transaction,2015-08-10T00:00:00.000Z,,,,,,TRUE
95,103,,1024,Transaction,2015-08-10T00:00:00.000Z,,,,,,TRUE
95,124,,1024,Transaction,2015-08-10T00:00:00.000Z,,,,,,TRUE
95,157,,1024,Transaction,2015-08-10T00:00:00.000Z,,,,,,TRUE
96,35,,1025,Transaction,2014-02-06T00:00:00.000Z,,,,,,TRUE
96,134,,1025,Transaction,2014-02-06T00:00:00.000Z,,,,,,TRUE
97,40,,1025,Transaction,2014-03-10T00:00:00.000Z,,,,,,TRUE
97,68,,1025,Transaction,2014-03-10T00:00:00.000Z,,,,,,TRUE
98,2,,1025,Transaction,2015-08-19T00:00:00.000Z,,,,,,TRUE
98,21,,1025,Transaction,2015-08-19T00:00:00.000Z,,,,,,TRUE
99,45,,1026,Transaction,2014-03-08T00:00:00.000Z,,,,,,TRUE
99,109,,1026,Transaction,2014-03-08T00:00:00.000Z,,,,,,TRUE
99,123,,1026,Transaction,2014-03-08T00:00:00.000Z,,,,,,TRUE
99,131,,1026,Transaction,2014-03-08T00:00:00.000Z,,,,,,TRUE
100,86,,1026,Transaction,2014-06-18T00:00:00.000Z,,,,,,TRUE
100,124,,1026,Transaction,2014-06-18T00:00:00.000Z,,,,,,TRUE
101,31,,1026,Transaction,2014-08-23T00:00:00.000Z,,,,,,TRUE
101,166,,1026,Transaction,2014-08-23T00:00:00.000Z,,,,,,TRUE
102,16,,1026,Transaction,2015-03-15T00:00:00.000Z,,,,,,TRUE
102,20,,1026,Transaction,2015-03-15T00:00:00.000Z,,,,,,TRUE
102,44,,1026,Transaction,2015-03-15T00:00:00.000Z,,,,,,TRUE
102,65,,1026,Transaction,2015-03-15T00:00:00.000Z,,,,,,TRUE
102,129,,1026,Transaction,2015-03-15T00:00:00.000Z,,,,,,TRUE
103,21,,1026,Transaction,2015-05-28T00:00:00.000Z,,,,,,TRUE
103,124,,1026,Transaction,2015-05-28T00:00:00.000Z,,,,,,TRUE
103,124,,1026,Transaction,2015-05-28T00:00:00.000Z,,,,,,TRUE
103,161,,1026,Transaction,2015-05-28T00:00:00.000Z,,,,,,TRUE
104,128,,1027,Transaction,2014-05-14T00:00:00.000Z,,,,,,TRUE
104,141,,1027,Transaction,2014-05-14T00:00:00.000Z,,,,,,TRUE
104,165,,1027,Transaction,2014-05-14T00:00:00.000Z,,,,,,TRUE
105,13,,1027,Transaction,2014-09-22T00:00:00.000Z,,,,,,TRUE
105,123,,1027,Transaction,2014-09-22T00:00:00.000Z,,,,,,TRUE
106,120,,1027,Transaction,2015-02-25T00:00:00.000Z,,,,,,TRUE
106,123,,1027,Transaction,2015-02-25T00:00:00.000Z,,,,,,TRUE
107,69,,1027,Transaction,2015-05-17T00:00:00.000Z,,,,,,TRUE
107,112,,1027,Transaction,2015-05-17T00:00:00.000Z,,,,,,TRUE
108,123,,1028,Transaction,2014-04-05T00:00:00.000Z,,,,,,TRUE
108,151,,1028,Transaction,2014-04-05T00:00:00.000Z,,,,,,TRUE
109,7,,1028,Transaction,2014-04-24T00:00:00.000Z,,,,,,TRUE
109,13,,1028,Transaction,2014-04-24T00:00:00.000Z,,,,,,TRUE
109,100,,1028,Transaction,2014-04-24T00:00:00.000Z,,,,,,TRUE
109,123,,1028,Transaction,2014-04-24T00:00:00.000Z,,,,,,TRUE
110,16,,1028,Transaction,2014-11-10T00:00:00.000Z,,,,,,TRUE
110,139,,1028,Transaction,2014-11-10T00:00:00.000Z,,,,,,TRUE
111,21,,1028,Transaction,2015-06-02T00:00:00.000Z,,,,,,TRUE
111,55,,1028,Transaction,2015-06-02T00:00:00.000Z,,,,,,TRUE
111,100,,1028,Transaction,2015-06-02T00:00:00.000Z,,,,,,TRUE
112,124,,1028,Transaction,2015-07-11T00:00:00.000Z,,,,,,TRUE
112,146,,1028,Transaction,2015-07-11T00:00:00.000Z,,,,,,TRUE
113,45,,1029,Transaction,2015-03-14T00:00:00.000Z,,,,,,TRUE
113,68,,1029,Transaction,2015-03-14T00:00:00.000Z,,,,,,TRUE
114,75,,1031,Transaction,2014-03-04T00:00:00.000Z,,,,,,TRUE
114,113,,1031,Transaction,2014-03-04T00:00:00.000Z,,,,,,TRUE
115,11,,1031,Transaction,2015-08-26T00:00:00.000Z,,,,,,TRUE
115,40,,1031,Transaction,2015-08-26T00:00:00.000Z,,,,,,TRUE
116,10,,1031,Transaction,2015-10-15T00:00:00.000Z,,,,,,TRUE
116,103,,1031,Transaction,2015-10-15T00:00:00.000Z,,,,,,TRUE
116,103,,1031,Transaction,2015-10-15T00:00:00.000Z,,,,,,TRUE
117,96,,1032,Transaction,2014-01-26T00:00:00.000Z,,,,,,TRUE
117,161,,1032,Transaction,2014-01-26T00:00:00.000Z,,,,,,TRUE
118,106,,1032,Transaction,2014-09-23T00:00:00.000Z,,,,,,TRUE
118,134,,1032,Transaction,2014-09-23T00:00:00.000Z,,,,,,TRUE
118,163,,1032,Transaction,2014-09-23T00:00:00.000Z,,,,,,TRUE
118,165,,1032,Transaction,2014-09-23T00:00:00.000Z,,,,,,TRUE
119,10,,1032,Transaction,2015-06-15T00:00:00.000Z,,,,,,TRUE
119,16,,1032,Transaction,2015-06-15T00:00:00.000Z,,,,,,TRUE
119,40,,1032,Transaction,2015-06-15T00:00:00.000Z,,,,,,TRUE
119,103,,1032,Transaction,2015-06-15T00:00:00.000Z,,,,,,TRUE
119,139,,1032,Transaction,2015-06-15T00:00:00.000Z,,,,,,TRUE
119,163,,1032,Transaction,2015-06-15T00:00:00.000Z,,,,,,TRUE
120,75,,1032,Transaction,2015-07-13T00:00:00.000Z,,,,,,TRUE
120,161,,1032,Transaction,2015-07-13T00:00:00.000Z,,,,,,TRUE
121,124,,1032,Transaction,2015-08-23T00:00:00.000Z,,,,,,TRUE
121,166,,1032,Transaction,2015-08-23T00:00:00.000Z,,,,,,TRUE
122,57,,1033,Transaction,2014-03-02T00:00:00.000Z,,,,,,TRUE
122,106,,1033,Transaction,2014-03-02T00:00:00.000Z,,,,,,TRUE
123,45,,1033,Transaction,2014-04-18T00:00:00.000Z,,,,,,TRUE
123,65,,1033,Transaction,2014-04-18T00:00:00.000Z,,,,,,TRUE
124,123,,1033,Transaction,2014-04-21T00:00:00.000Z,,,,,,TRUE
124,131,,1033,Transaction,2014-04-21T00:00:00.000Z,,,,,,TRUE
124,137,,1033,Transaction,2014-04-21T00:00:00.000Z,,,,,,TRUE
125,123,,1033,Transaction,2015-04-22T00:00:00.000Z,,,,,,TRUE
125,139,,1033,Transaction,2015-04-22T00:00:00.000Z,,,,,,TRUE
125,157,,1033,Transaction,2015-04-22T00:00:00.000Z,,,,,,TRUE
126,28,,1033,Transaction,2015-06-15T00:00:00.000Z,,,,,,TRUE
126,160,,1033,Transaction,2015-06-15T00:00:00.000Z,,,,,,TRUE
127,25,,1034,Transaction,2014-02-24T00:00:00.000Z,,,,,,TRUE
127,33,,1034,Transaction,2014-02-24T00:00:00.000Z,,,,,,TRUE
127,110,,1034,Transaction,2014-02-24T00:00:00.000Z,,,,,,TRUE
127,166,,1034,Transaction,2014-02-24T00:00:00.000Z,,,,,,TRUE
128,13,,1034,Transaction,2014-04-28T00:00:00.000Z,,,,,,TRUE
128,50,,1034,Transaction,2014-04-28T00:00:00.000Z,,,,,,TRUE
128,62,,1034,Transaction,2014-04-28T00:00:00.000Z,,,,,,TRUE
129,96,,1034,Transaction,2014-05-13T00:00:00.000Z,,,,,,TRUE
129,157,,1034,Transaction,2014-05-13T00:00:00.000Z,,,,,,TRUE
130,64,,1035,Transaction,2014-06-25T00:00:00.000Z,,,,,,TRUE
130,165,,1035,Transaction,2014-06-25T00:00:00.000Z,,,,,,TRUE
131,110,,1035,Transaction,2014-08-15T00:00:00.000Z,,,,,,TRUE
131,128,,1035,Transaction,2014-08-15T00:00:00.000Z,,,,,,TRUE
131,163,,1035,Transaction,2014-08-15T00:00:00.000Z,,,,,,TRUE
131,164,,1035,Transaction,2014-08-15T00:00:00.000Z,,,,,,TRUE
132,123,,1035,Transaction,2015-04-24T00:00:00.000Z,,,,,,TRUE
132,165,,1035,Transaction,2015-04-24T00:00:00.000Z,,,,,,TRUE
